Commodity;Classification;Grade;Sex;Market;Wholesale;Retail;Supply Volume;County;Date
Dry Maize;White Maize;-;-;Ngurubani Market;644.44/Kg;85.00/Kg;6000;Kirinyaga;2023-04-04
Dry Maize;Mixed-Traditional ;-;-;Isebania Market; - ;72.00/Kg;10000;Migori;2023-04-04
Dry Maize;White Maize;-;-;Orolwo;68.00/Kg;68.00/Kg;1250;West-Pokot;2023-04-04
Dry Maize;Mixed-Traditional ;-;-;Cheptulu;70.00/Kg;75.00/Kg;1450;Vihiga;2023-04-04
Dry Maize;White Maize;-;-;Ololulung'a Market;66.67/Kg;68.00/Kg;7000;Narok;2023-04-04
Dry Maize;Mixed-Traditional ;-;-;Wath Ong'er;60.00/Kg;68.00/Kg;1100;Migori;2023-04-04
Dry Maize;White Maize;-;-;Bondo;60.00/Kg;70.00/Kg;28000;Siaya;2023-04-04
Dry Maize;Mixed-Traditional ;-;-;Bondeni;75.00/Kg;80.00/Kg;450;Trans-Nzoia;2023-04-04
Dry Maize;White Maize;-;-;Holo;85.00/Kg;90.00/Kg;15000;Kisumu;2023-04-04
Dry Maize;Mixed-Traditional ;-;-;Nkubu;55.56/Kg;60.00/Kg;1080;Meru;2023-04-04
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-04-04
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg; - ;9000;Nakuru;2023-04-04
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-04-04
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;110.00/Kg;;Nairobi;2023-04-04
Dry Maize;Mixed-Traditional ;-;-;Chuka;61.11/Kg;80.00/Kg;9000;Tharaka-Nithi;2023-04-04
Dry Maize;White Maize;-;-;Kangemi Market;66.67/Kg; - ;;Nairobi;2023-04-04
Dry Maize;White Maize;-;-;Karatina;68.89/Kg;90.00/Kg;9000;Nyeri;2023-04-04
Dry Maize;White Maize;-;-;Kapkwen;66.67/Kg;79.17/Kg;32400;Bomet;2023-04-04
Dry Maize;White Maize;-;-;Eldoret Main;65.00/Kg;75.00/Kg;5400;Uasin-Gishu;2023-04-04
Dry Maize;Yellow Maize;-;-;Molo; - ;180.00/Kg;525;Nakuru;2023-04-04
Dry Maize;White Maize;-;-;Molo;63.33/Kg;65.00/Kg;5500;Nakuru;2023-04-04
Dry Maize;Mixed-Traditional ;-;-;Kawangware;50.91/Kg;60.91/Kg;3000;Nairobi;2023-04-03
Dry Maize;Yellow Maize;-;-;Kibuye; - ;100.00/Kg;;Kisumu;2023-04-03
Dry Maize;White Maize;-;-;Kibuye;60.00/Kg;85.00/Kg;;Kisumu;2023-04-03
Dry Maize;White Maize;-;-;Keroka;61.11/Kg;71.09/Kg;360000;Nyamira;2023-04-03
Dry Maize;White Maize;-;-;Soko mpya;60.00/Kg;62.50/Kg;1200;Nyandarua;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Cheptulu; - ;75.00/Kg;1100;Vihiga;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Kabati Kitui;77.78/Kg;70.00/Kg;4500;Kitui;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Marindi; - ;70.83/Kg;1800;Migori;2023-04-03
Dry Maize;White Maize;-;-;Makutano West Pokot;60.00/Kg;68.00/Kg;;West-Pokot;2023-04-03
Dry Maize;White Maize;-;-;Mois Bridge;63.33/Kg;85.00/Kg;1350;Uasin-Gishu;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;57.78/Kg;70.00/Kg;4000;Meru;2023-04-03
Dry Maize;White Maize;-;-;Kitale Municipality Market;80.00/Kg;85.00/Kg;450;Trans-Nzoia;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Chwele;75.56/Kg;72.00/Kg;27000;Bungoma;2023-04-03
Dry Maize;White Maize;-;-;Nyakwere;71.11/Kg;66.67/Kg;27000;Homa-bay;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;70.00/Kg;80.00/Kg;650;Lamu;2023-04-03
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Nakuru Wakulima;64.44/Kg; - ;3600;Nakuru;2023-04-03
Dry Maize;White Maize;-;-;Aram;66.67/Kg;73.83/Kg;18990;Siaya;2023-04-03
Dry Maize;Yellow Maize;-;-;Aram;92.64/Kg;115.79/Kg;650;Siaya;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Aram;92.64/Kg;115.79/Kg;900;Siaya;2023-04-03
Dry Maize;White Maize;-;-;Gakindu;67.78/Kg;72.73/Kg;4500;Nyeri;2023-04-03
Dry Maize;White Maize;-;-;Busia Market;64.44/Kg;90.00/Kg;360;Busia;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Othaya;67.78/Kg;80.00/Kg;6300;Nyeri;2023-04-03
Dry Maize;White Maize;-;-;Kiritiri;66.00/Kg;80.00/Kg;6000;Embu;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;66.00/Kg;80.00/Kg;6700;Embu;2023-04-03
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-04-03
Dry Maize;Yellow Maize;-;-;Nyamakima;91.84/Kg;110.00/Kg;;Nairobi;2023-04-03
Dry Maize;White Maize;-;-;Chepsonoi Market;62.22/Kg;85.00/Kg;8100;Nandi;2023-04-03
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;75.00/Kg;14000;Baringo;2023-04-03
Dry Maize;White Maize;-;-;Kutus;66.67/Kg;81.45/Kg;0;Kirinyaga;2023-04-03
Dry Maize;White Maize;-;-;Kangemi Market;64.44/Kg; - ;;Nairobi;2023-04-03
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;3000;Kwale;2023-04-02
Dry Maize;Yellow Maize;-;-;Ikonge; - ;83.33/Kg;1800;Nyamira;2023-04-02
Dry Maize;White Maize;-;-;Ikonge;62.78/Kg;70.83/Kg;35000;Nyamira;2023-04-02
Dry Maize;Mixed-Traditional ;-;-;Ikonge;66.67/Kg;75.00/Kg;12000;Nyamira;2023-04-02
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;63.19/Kg;4500;Migori;2023-04-02
Dry Maize;White Maize;-;-;Kibiok;56.00/Kg;64.00/Kg;14000;Nandi;2023-04-02
Dry Maize;White Maize;-;-;Kasuku;61.11/Kg;65.00/Kg;90;Nyandarua;2023-04-02
Dry Maize;White Maize;-;-;Khayega;60.00/Kg;68.00/Kg;8190;Kakamega;2023-04-02
Dry Maize;Yellow Maize;-;-;Kiminini - Kitale;140.00/Kg;150.00/Kg;100;Trans-Nzoia;2023-04-02
Dry Maize;Mixed-Traditional ;-;-;Soko Mjinga Wajir; - ;100.00/Kg;;Wajir;2023-04-02
Dry Maize;White Maize;-;-;Holo;80.00/Kg;90.00/Kg;15000;Kisumu;2023-04-01
Dry Maize;Mixed-Traditional ;-;-;Molo;60.00/Kg;62.78/Kg;90000;Nakuru;2023-04-01
Dry Maize;Mixed-Traditional ;-;-;Lomut;82.22/Kg;100.00/Kg;20000;West-Pokot;2023-04-01
Dry Maize;White Maize;-;-;Ngong market;66.67/Kg;80.00/Kg;630;Kajiado;2023-04-01
Dry Maize;White Maize;-;-;Akala;65.00/Kg;75.00/Kg;2000;Siaya;2023-04-01
Dry Maize;White Maize;-;-;Embu Town;66.67/Kg;80.00/Kg;8000;Embu;2023-04-01
Dry Maize;Mixed-Traditional ;-;-;Lamu;80.00/Kg;9000.00/Kg;6000;Lamu;2023-04-01
Dry Maize;White Maize;-;-;Awendo;72.22/Kg;70.83/Kg;;Migori;2023-03-31
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;3500;Kwale;2023-03-31
Dry Maize;White Maize;-;-;Makutano West Pokot;62.22/Kg;72.00/Kg;;West-Pokot;2023-03-31
Dry Maize;White Maize;-;-;Chepseon;63.33/Kg;90.00/Kg;32000;Kericho;2023-03-31
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;59.24/Kg;4500;Migori;2023-03-31
Dry Maize;Yellow Maize;-;-;Oyugis;88.89/Kg;100.00/Kg;200;Homa-bay;2023-03-31
Dry Maize;White Maize;-;-;Oyugis;75.56/Kg;85.00/Kg;1800;Homa-bay;2023-03-31
Dry Maize;White Maize;-;-;Oyugis;75.56/Kg;85.00/Kg;3000;Homa-bay;2023-03-31
Dry Maize;White Maize;-;-;Bungoma town;90.00/Kg;100.00/Kg;3800;Bungoma;2023-03-31
Dry Maize;White Maize;-;-;Lodwar Fresh Produce;50.00/Kg;66.67/Kg;200;Turkana;2023-03-31
Dry Maize;Mixed-Traditional ;-;-;Lodwar Fresh Produce;46.67/Kg;66.67/Kg;200;Turkana;2023-03-31
Dry Maize;White Maize;-;-;Mabera;68.00/Kg;72.00/Kg;6000;Migori;2023-03-31
Dry Maize;Mixed-Traditional ;-;-;Mpeketoni;70.00/Kg;80.00/Kg;1800;Lamu;2023-03-31
Dry Maize;Mixed-Traditional ;-;-;Port Victoria;90.00/Kg;200.00/Kg;;Busia;2023-03-31
Dry Maize;White Maize;-;-;Chumvini Livestock Market;56.82/Kg;68.89/Kg;16600;Taita-Taveta;2023-03-31
Dry Maize;Mixed-Traditional ;-;-;Kirwara Market; - ;69.23/Kg;90;Muranga;2023-03-31
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-03-31
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg; - ;;Nakuru;2023-03-31
Dry Maize;Mixed-Traditional ;-;-;Chuka;61.11/Kg;80.00/Kg;9000;Tharaka-Nithi;2023-03-31
Dry Maize;Mixed-Traditional ;-;-;Iten;65.56/Kg;1.89/Kg;900;Elgeyo-Marakwet;2023-03-31
Dry Maize;White Maize;-;-;Sibanga;64.44/Kg;85.00/Kg;4500;Trans-Nzoia;2023-03-31
Dry Maize;White Maize;-;-;Chepsonoi Market;63.33/Kg;85.00/Kg;9200;Nandi;2023-03-31
Dry Maize;White Maize;-;-;Makutano Kirinyaga;64.44/Kg;90.00/Kg;3500;Kirinyaga;2023-03-31
Dry Maize;White Maize;-;-;Kisasi;55.00/Kg;65.00/Kg;;Kitui;2023-03-31
Dry Maize;White Maize;-;-;Emali Market;68.89/Kg;75.00/Kg;7560;Makueni;2023-03-31
Dry Maize;White Maize;-;-;Gakindu;68.89/Kg;72.73/Kg;7000;Nyeri;2023-03-31
Dry Maize;White Maize;-;-;Ngurubani Market;64.44/Kg;85.00/Kg;6000;Kirinyaga;2023-03-31
Dry Maize;White Maize;-;-;Soko mpya;60.00/Kg;62.50/Kg;1600;Nyandarua;2023-03-31
Dry Maize;Mixed-Traditional ;-;-;Lungalunga;75.00/Kg;250.00/Kg;10000;Kwale;2023-03-31
Dry Maize;White Maize;-;-;Chepareria;60.00/Kg;64.00/Kg;585000;West-Pokot;2023-03-30
Dry Maize;White Maize;-;-;Chepareria;60.00/Kg;72.00/Kg;585000;West-Pokot;2023-03-30
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;5000;Kwale;2023-03-30
Dry Maize;White Maize;-;-;Cheptulu; - ;75.00/Kg;1400;Vihiga;2023-03-30
Dry Maize;White Maize;-;-;Keroka;61.11/Kg;71.09/Kg;58000;Nyamira;2023-03-30
Dry Maize;Mixed-Traditional ;-;-;Kabati Kitui;7.78/Kg;70.00/Kg;18000;Kitui;2023-03-30
Dry Maize;Mixed-Traditional ;-;-;Kimilili town;80.00/Kg;85.00/Kg;400;Bungoma;2023-03-30
Dry Maize;White Maize;-;-;Nyeri open air;66.67/Kg;80.00/Kg;4500;Nyeri;2023-03-30
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;110.00/Kg;;Nairobi;2023-03-30
Dry Maize;White Maize;-;-;Kiritiri;66.00/Kg;80.00/Kg;6400;Embu;2023-03-30
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;66.00/Kg;80.00/Kg;7200;Embu;2023-03-30
Dry Maize;White Maize;-;-;Takaba Market;70.00/Kg;80.00/Kg;600;Mandera;2023-03-30
Dry Maize;White Maize;-;-;Mbita;71.11/Kg;90.00/Kg;10;Homa-bay;2023-03-30
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-03-30
Dry Maize;Mixed-Traditional ;-;-;Nakuru Wakulima;64.44/Kg; - ;2700;Nakuru;2023-03-30
Dry Maize;White Maize;-;-;Kagio;66.67/Kg;100.00/Kg;;Kirinyaga;2023-03-30
Dry Maize;White Maize;-;-;Aram;66.67/Kg;73.83/Kg;18000;Siaya;2023-03-30
Dry Maize;White Maize;-;-;Kipsitet;83.00/Kg;85.00/Kg;16200;Kericho;2023-03-30
Dry Maize;Yellow Maize;-;-;Aram;92.64/Kg;115.79/Kg;1700;Siaya;2023-03-30
Dry Maize;Mixed-Traditional ;-;-;Aram;92.89/Kg;116.12/Kg;1500;Siaya;2023-03-30
Dry Maize;White Maize;-;-;Katito;72.22/Kg;76.19/Kg;4500;Kisumu;2023-03-30
Dry Maize;White Maize;-;-;Kutus;66.67/Kg;77.59/Kg;0;Kirinyaga;2023-03-30
Dry Maize;White Maize;-;-;Suneka;66.67/Kg;70.83/Kg;7680;Kisii;2023-03-30
Dry Maize;White Maize;-;-;Marigat;70.00/Kg;75.00/Kg;15000;Baringo;2023-03-30
Dry Maize;White Maize;-;-;Rhamu Market;60.00/Kg;80.00/Kg;1600;Mandera;2023-03-30
Dry Maize;White Maize;-;-;Eldoret Main;65.00/Kg;75.00/Kg;6300;Uasin-Gishu;2023-03-30
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;5000;Kwale;2023-03-29
Dry Maize;White Maize;-;-;Mbale;66.67/Kg;74.26/Kg;7000;Vihiga;2023-03-29
Dry Maize;Mixed-Traditional ;-;-;Cheptulu;66.67/Kg;75.00/Kg;1200;Vihiga;2023-03-29
Dry Maize;White Maize;-;-;Rongo;0.01/Kg;59.24/Kg;4500;Migori;2023-03-29
Dry Maize;White Maize;-;-;Ortum;60.00/Kg;72.00/Kg;25000;West-Pokot;2023-03-29
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;110.00/Kg;;Nairobi;2023-03-29
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-03-29
Dry Maize;White Maize;-;-;Homabay Soko Mjinga;85.00/Kg;90.00/Kg;1500;Homa-bay;2023-03-29
Dry Maize;White Maize;-;-;Serem - Vihiga;62.22/Kg;69.57/Kg;9000;Vihiga;2023-03-29
Dry Maize;White Maize;-;-;Kathwana;66.67/Kg;75.00/Kg;2520;Tharaka-Nithi;2023-03-29
Dry Maize;White Maize;-;-;Serem - Nandi;70.83/Kg;75.00/Kg;27000;Nandi;2023-03-29
Dry Maize;White Maize;-;-;Makutano Kirinyaga;64.44/Kg;90.00/Kg;3500;Kirinyaga;2023-03-29
Dry Maize;White Maize;-;-;Mowlem Market;62.22/Kg;70.83/Kg;900;Trans-Nzoia;2023-03-29
Dry Maize;White Maize;-;-;Nanyuki Open Air Market;57.78/Kg;80.00/Kg;4000;Laikipia;2023-03-29
Dry Maize;White Maize;-;-;Soko mpya;60.00/Kg;62.50/Kg;1400;Nyandarua;2023-03-29
Dry Maize;White Maize;-;-;Mwingi Town;66.67/Kg;70.00/Kg;5000;Kitui;2023-03-29
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;900;Nakuru;2023-03-29
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg; - ;2700;Nakuru;2023-03-29
Dry Maize;White Maize;-;-;Kangeta;65.00/Kg;70.00/Kg;1440;Meru;2023-03-29
Dry Maize;Mixed-Traditional ;-;-;Isebania Market; - ;72.00/Kg;8000;Migori;2023-03-29
Dry Maize;Mixed-Traditional ;-;-;Engineer;90.00/Kg;110.00/Kg;750;Nyandarua;2023-03-29
Dry Maize;White Maize;-;-;Embu Town;66.67/Kg;80.00/Kg;6000;Embu;2023-03-29
Dry Maize;White Maize;-;-;Chaka;62.22/Kg;75.00/Kg;;Nyeri;2023-03-29
Dry Maize;Mixed-Traditional ;-;-;Gatunga;64.44/Kg;70.00/Kg;4500;Tharaka-Nithi;2023-03-29
Dry Maize;White Maize;-;-;Lamu; - ;100.00/Kg;8000;Lamu;2023-03-29
Dry Maize;Mixed-Traditional ;-;-;Kajiado Market;66.67/Kg;90.00/Kg;7000;Kajiado;2023-03-29
Dry Maize;White Maize;-;-;Webuye town;80.00/Kg;90.00/Kg;7000;Bungoma;2023-03-29
Dry Maize;White Maize;-;-;Kangemi Market;64.44/Kg; - ;;Nairobi;2023-03-29
Dry Maize;Mixed-Traditional ;-;-;Kawangware;50.91/Kg;60.00/Kg;3500;Nairobi;2023-03-29
Dry Maize;Mixed-Traditional ;-;-;Orolwo;75.00/Kg;160.00/Kg;280;West-Pokot;2023-03-28
Dry Maize;White Maize;-;-;Ngurubani Market;64.44/Kg;80.00/Kg;6000;Kirinyaga;2023-03-28
Dry Maize;White Maize;-;-;Kerugoya;75.00/Kg;100.00/Kg;4500;Kirinyaga;2023-03-28
Dry Maize;Mixed-Traditional ;-;-;Chuka;61.11/Kg;80.00/Kg;9000;Tharaka-Nithi;2023-03-28
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-03-28
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;110.00/Kg;;Nairobi;2023-03-28
Dry Maize;White Maize;-;-;Chumvini Livestock Market;54.55/Kg;66.67/Kg;11000;Taita-Taveta;2023-03-28
Dry Maize;White Maize;-;-;Kebirigo;62.22/Kg;90.00/Kg;2700;Nyamira;2023-03-28
Dry Maize;White Maize;-;-;Cheptulu;66.67/Kg;75.00/Kg;1800;Vihiga;2023-03-28
Dry Maize;White Maize;-;-;Kebirigo;62.22/Kg;1.20/Kg;94500;Nyamira;2023-03-28
Dry Maize;Mixed-Traditional ;-;-;Kebirigo;62.22/Kg;68.75/Kg;360;Nyamira;2023-03-28
Dry Maize;Mixed-Traditional ;-;-;Nkubu;55.56/Kg;60.00/Kg;1620;Meru;2023-03-28
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-03-28
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg; - ;;Nakuru;2023-03-28
Dry Maize;White Maize;-;-;Kitengela;66.67/Kg;80.00/Kg;13000;Kajiado;2023-03-28
Dry Maize;White Maize;-;-;Kabiyet Market;75.00/Kg;85.00/Kg;45000;Nandi;2023-03-28
Dry Maize;Mixed-Traditional ;-;-;Bondeni;60.00/Kg;80.00/Kg;300;Trans-Nzoia;2023-03-28
Dry Maize;White Maize;-;-;Kapkwen;66.67/Kg;79.17/Kg;32400;Bomet;2023-03-28
Dry Maize;Mixed-Traditional ;-;-;Kawangware;50.00/Kg;60.00/Kg;5000;Nairobi;2023-03-28
Dry Maize;Mixed-Traditional ;-;-;Kabati Kitui;66.67/Kg;70.00/Kg;18000;Kitui;2023-03-27
Dry Maize;Mixed-Traditional ;-;-;Diani Market;80.00/Kg;90.00/Kg;5000;Kwale;2023-03-27
Dry Maize;White Maize;-;-;Keroka;61.11/Kg;71.09/Kg;56000;Nyamira;2023-03-27
Dry Maize;Mixed-Traditional ;-;-;Kawangware;50.91/Kg;59.09/Kg;3000;Nairobi;2023-03-27
Dry Maize;Yellow Maize;-;-;Kibuye; - ;100.00/Kg;;Kisumu;2023-03-27
Dry Maize;White Maize;-;-;Kibuye;57.78/Kg;85.00/Kg;;Kisumu;2023-03-27
Dry Maize;White Maize;-;-;Mois Bridge;64.44/Kg;85.00/Kg;1080;Uasin-Gishu;2023-03-27
Dry Maize;White Maize;-;-;Luanda;62.22/Kg;66.67/Kg;27000;Vihiga;2023-03-27
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;110.00/Kg;;Nairobi;2023-03-27
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-03-27
Dry Maize;White Maize;-;-;Soko mpya;60.00/Kg;62.50/Kg;1250;Nyandarua;2023-03-27
Dry Maize;White Maize;-;-;Kiritiri;66.00/Kg;80.00/Kg;6800;Embu;2023-03-27
Dry Maize;Mixed-Traditional ;-;-;Kiritiri;66.00/Kg;80.00/Kg;9890;Embu;2023-03-27
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-03-27
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg; - ;;Nakuru;2023-03-27
Dry Maize;Yellow Maize;-;-;Aram;92.89/Kg;116.12/Kg;600;Siaya;2023-03-27
Dry Maize;White Maize;-;-;Aram;66.67/Kg;73.83/Kg;18000;Siaya;2023-03-27
Dry Maize;White Maize;-;-;Aram;92.64/Kg;115.79/Kg;2700;Siaya;2023-03-27
Dry Maize;Mixed-Traditional ;-;-;Aram;92.64/Kg;115.79/Kg;1950;Siaya;2023-03-27
Dry Maize;White Maize;-;-;Kagio;66.67/Kg;100.00/Kg;;Kirinyaga;2023-03-27
Dry Maize;White Maize;-;-;Kilingili;60.00/Kg;73.68/Kg;30000;Vihiga;2023-03-27
Dry Maize;White Maize;-;-;Busia Market;63.33/Kg;85.00/Kg;360;Busia;2023-03-27
Dry Maize;White Maize;-;-;Emali Market;67.78/Kg;75.00/Kg;18900;Makueni;2023-03-27
Dry Maize;White Maize;-;-;Kangemi Market;66.67/Kg; - ;;Nairobi;2023-03-27
Dry Maize;White Maize;-;-;Rhamu Market;60.00/Kg;90.00/Kg;1500;Mandera;2023-03-27
Dry Maize;Mixed-Traditional ;-;-;Othaya;67.78/Kg;80.00/Kg;7200;Nyeri;2023-03-27
Dry Maize;White Maize;-;-;Kutus;66.67/Kg;70.00/Kg;0;Kirinyaga;2023-03-27
Dry Maize;White Maize;-;-;Eldoret Main;65.00/Kg;75.00/Kg;5400;Uasin-Gishu;2023-03-27
Dry Maize;White Maize;-;-;Ikonge;62.78/Kg;70.83/Kg;32000;Nyamira;2023-03-26
Dry Maize;White Maize;-;-;Katito;68.89/Kg;76.19/Kg;4500;Kisumu;2023-03-26
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;59.24/Kg;4500;Migori;2023-03-26
Dry Maize;White Maize;-;-;Kiminini - Kitale;58.89/Kg;62.22/Kg;10000;Trans-Nzoia;2023-03-26
Dry Maize;White Maize;-;-;Kasuku;61.11/Kg;65.00/Kg;90;Nyandarua;2023-03-26
Dry Maize;White Maize;-;-;Khayega;60.00/Kg;68.00/Kg;3900;Kakamega;2023-03-26
Dry Maize;White Maize;-;-;Kibiok;56.00/Kg;60.00/Kg;14000;Nandi;2023-03-26
Dry Maize;Mixed-Traditional ;-;-;Kawangware;51.82/Kg;61.82/Kg;3000;Nairobi;2023-03-25
Dry Maize;Mixed-Traditional ;-;-;Isebania Market; - ;68.00/Kg;10000;Migori;2023-03-25
Dry Maize;White Maize;-;-;Mulot;66.67/Kg;79.17/Kg;20000;Bomet;2023-03-25
Dry Maize;Mixed-Traditional ;-;-;Lomut;80.00/Kg;100.00/Kg;20000;West-Pokot;2023-03-25
Dry Maize;White Maize;-;-;Nanyuki Open Air Market;54.44/Kg;75.00/Kg;3500;Laikipia;2023-03-25
Dry Maize;White Maize;-;-;Makutano Kirinyaga;66.67/Kg;100.00/Kg;2800;Kirinyaga;2023-03-24
Dry Maize;Yellow Maize;-;-;Kibuye; - ;100.00/Kg;;Kisumu;2023-03-24
Dry Maize;White Maize;-;-;Kibuye;57.78/Kg;85.00/Kg;;Kisumu;2023-03-24
Dry Maize;White Maize;-;-;Makutano West Pokot;60.00/Kg;170.00/Kg;;West-Pokot;2023-03-24
Dry Maize;White Maize;-;-;Ngurubani Market;64.44/Kg;80.00/Kg;7000;Kirinyaga;2023-03-24
Dry Maize;White Maize;-;-;Mbale;65.00/Kg;78.53/Kg;12000;Vihiga;2023-03-24
Dry Maize;White Maize;-;-;Cheptulu;66.67/Kg;75.00/Kg;2500;Vihiga;2023-03-24
Dry Maize;White Maize;-;-;Soko mpya;60.00/Kg;62.50/Kg;1250;Nyandarua;2023-03-24
Dry Maize;Mixed-Traditional ;-;-;Iten;62.22/Kg;68.00/Kg;720;Elgeyo-Marakwet;2023-03-24
Dry Maize;Yellow Maize;-;-;Nakuru Wakulima;77.78/Kg; - ;;Nakuru;2023-03-24
Dry Maize;White Maize;-;-;Nakuru Wakulima;64.44/Kg; - ;;Nakuru;2023-03-24
Dry Maize;White Maize;-;-;Rongo;53.33/Kg;59.24/Kg;4500;Migori;2023-03-24
Dry Maize;White Maize;-;-;Kisasi;45.00/Kg;65.00/Kg;;Kitui;2023-03-24
Dry Maize;White Maize;-;-;Kilingili;58.89/Kg;73.68/Kg;15000;Vihiga;2023-03-24
Dry Maize;White Maize;-;-;Ngong market;68.89/Kg;85.00/Kg;450;Kajiado;2023-03-24
Dry Maize;White Maize;-;-;Bungoma town;80.00/Kg;90.00/Kg;4000;Bungoma;2023-03-24
Dry Maize;White Maize;-;-;Gakindu;68.89/Kg;72.73/Kg;4500;Nyeri;2023-03-24
Dry Maize;Mixed-Traditional ;-;-;Soko Mjinga Wajir;80.00/Kg;100.00/Kg;;Wajir;2023-03-24
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-03-24
Dry Maize;Yellow Maize;-;-;Nyamakima;100.00/Kg;110.00/Kg;;Nairobi;2023-03-24
Dry Maize;Mixed-Traditional ;-;-;Gakoromone;63.33/Kg;80.00/Kg;3000;Meru;2023-03-24
Dry Maize;White Maize;-;-;Mabera;60.00/Kg;64.00/Kg;5000;Migori;2023-03-24
Dry Maize;Mixed-Traditional ;-;-;Chuka;66.67/Kg;80.00/Kg;9000;Tharaka-Nithi;2023-03-24
Dry Maize;Mixed-Traditional ;-;-;Kawangware;50.00/Kg;58.18/Kg;3500;Nairobi;2023-03-24
Dry Maize;White Maize;-;-;Chepareria;60.00/Kg;64.00/Kg;550000;West-Pokot;2023-03-24
Dry Maize;White Maize;-;-;Kangemi Market;66.67/Kg; - ;;Nairobi;2023-03-24
Dry Maize;White Maize;-;-;Luanda;64.44/Kg;70.83/Kg;13500;Vihiga;2023-03-23
Dry Maize;Mixed-Traditional ;-;-;Diani Market;70.00/Kg;80.00/Kg;3500;Kwale;2023-03-23
Dry Maize;White Maize;-;-;Majengo Vihiga;66.67/Kg;78.53/Kg;7000;Vihiga;2023-03-23
Dry Maize;White Maize;-;-;Runyenjes;61.11/Kg;70.00/Kg;22500;Embu;2023-03-23
Dry Maize;White Maize;-;-;Homabay Soko Mjinga;75.00/Kg;85.00/Kg;1200;Homa-bay;2023-03-23
Dry Maize;White Maize;-;-;Cheptulu; - ;85.00/Kg;;Vihiga;2023-03-23
Dry Maize;Mixed-Traditional ;-;-;Bondeni;60.00/Kg;80.00/Kg;400;Trans-Nzoia;2023-03-23
Dry Maize;White Maize;-;-;Kitale Municipality Market;75.00/Kg;80.00/Kg;450;Trans-Nzoia;2023-03-23
Dry Maize;Mixed-Traditional ;-;-;Kiserian crops market;55.56/Kg;60.00/Kg;5000;Kajiado;2023-03-23
Dry Maize;White Maize;-;-;Kimilili town;77.50/Kg;80.00/Kg;1000;Bungoma;2023-03-23
Dry Maize;White Maize;-;-;Nyamakima;70.00/Kg;90.00/Kg;;Nairobi;2023-03-23
